country,iso2c,iso3c,year,gdp_pc_ppp,region,income
Nepal,NP,NPL,1999,1233.66141098607,South Asia,Lower middle income
Nepal,NP,NPL,1998,1186.92485601989,South Asia,Lower middle income
Nepal,NP,NPL,1997,1161.98176079989,South Asia,Lower middle income
Nepal,NP,NPL,1996,1110.22192688671,South Asia,Lower middle income
Nepal,NP,NPL,1995,1058.20747644508,South Asia,Lower middle income
Nepal,NP,NPL,1994,1026.08370072663,South Asia,Lower middle income
Nepal,NP,NPL,1993,951.910370753097,South Asia,Lower middle income
Nepal,NP,NPL,1992,920.181508623286,South Asia,Lower middle income
Nepal,NP,NPL,1991,888.91482121127,South Asia,Lower middle income
Nepal,NP,NPL,1990,829.554109110962,South Asia,Lower middle income
Nepal,NP,NPL,1989,NA,South Asia,Lower middle income
Nepal,NP,NPL,1988,NA,South Asia,Lower middle income
Nepal,NP,NPL,1987,NA,South Asia,Lower middle income
Nepal,NP,NPL,1986,NA,South Asia,Lower middle income
Nepal,NP,NPL,1985,NA,South Asia,Lower middle income
Nepal,NP,NPL,1984,NA,South Asia,Lower middle income
Nepal,NP,NPL,1983,NA,South Asia,Lower middle income
Nepal,NP,NPL,1982,NA,South Asia,Lower middle income
Nepal,NP,NPL,1981,NA,South Asia,Lower middle income
Nepal,NP,NPL,1980,NA,South Asia,Lower middle income
Nepal,NP,NPL,2006,1717.78611779434,South Asia,Lower middle income
Nepal,NP,NPL,2005,1627.83915596503,South Asia,Lower middle income
Nepal,NP,NPL,2011,2247.99742932205,South Asia,Lower middle income
Nepal,NP,NPL,2010,2139.22749384013,South Asia,Lower middle income
Nepal,NP,NPL,2007,1809.3237124739,South Asia,Lower middle income
Netherlands,NL,NLD,2020,62596.6302027524,Europe & Central Asia,High income
Netherlands,NL,NLD,2019,62345.2538465433,Europe & Central Asia,High income
Netherlands,NL,NLD,2016,53162.2791598028,Europe & Central Asia,High income
Netherlands,NL,NLD,2015,50970.348484391,Europe & Central Asia,High income
Netherlands,NL,NLD,2017,56037.567993606,Europe & Central Asia,High income
Netherlands,NL,NLD,2011,47004.1370739062,Europe & Central Asia,High income
Netherlands,NL,NLD,2010,45306.3078054895,Europe & Central Asia,High income
Netherlands,NL,NLD,2018,58819.2609142584,Europe & Central Asia,High income
Netherlands,NL,NLD,2022,77152.2237613361,Europe & Central Asia,High income
Netherlands,NL,NLD,2021,68573.5648786446,Europe & Central Asia,High income
Netherlands,NL,NLD,2007,44205.0449836126,Europe & Central Asia,High income
Netherlands,NL,NLD,2006,41216.8840677591,Europe & Central Asia,High income
Netherlands,NL,NLD,2005,37778.4864360065,Europe & Central Asia,High income
Netherlands,NL,NLD,2004,35965.5468021136,Europe & Central Asia,High income
Netherlands,NL,NLD,2003,34290.7550467807,Europe & Central Asia,High income
Netherlands,NL,NLD,2002,34568.4593268108,Europe & Central Asia,High income
Netherlands,NL,NLD,2001,33262.9823809205,Europe & Central Asia,High income
Netherlands,NL,NLD,2000,31887.8534610687,Europe & Central Asia,High income
Netherlands,NL,NLD,1999,29316.2634775738,Europe & Central Asia,High income
Netherlands,NL,NLD,1998,27746.9871300647,Europe & Central Asia,High income
Netherlands,NL,NLD,1997,26055.5217276584,Europe & Central Asia,High income
Netherlands,NL,NLD,1996,24554.9497106893,Europe & Central Asia,High income
Netherlands,NL,NLD,1995,23464.7613766528,Europe & Central Asia,High income
Netherlands,NL,NLD,1994,22398.6756980917,Europe & Central Asia,High income
Netherlands,NL,NLD,1993,21428.4829698518,Europe & Central Asia,High income
Netherlands,NL,NLD,1992,20816.9375757306,Europe & Central Asia,High income
Netherlands,NL,NLD,1991,20163.5596443119,Europe & Central Asia,High income
Netherlands,NL,NLD,1990,19190.2281769694,Europe & Central Asia,High income
Netherlands,NL,NLD,1989,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1988,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1987,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1986,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1985,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1984,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1983,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1982,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1981,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,1980,NA,Europe & Central Asia,High income
Netherlands,NL,NLD,2014,49751.3092860822,Europe & Central Asia,High income
Netherlands,NL,NLD,2013,49622.0519614799,Europe & Central Asia,High income
Netherlands,NL,NLD,2012,47653.3401651371,Europe & Central Asia,High income
Netherlands,NL,NLD,2009,44935.7457496481,Europe & Central Asia,High income
Netherlands,NL,NLD,2008,46714.3454301392,Europe & Central Asia,High income
New Caledonia,NC,NCL,1981,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2018,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1980,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2014,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2013,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2020,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2019,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2009,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2008,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2007,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2006,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2005,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2004,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2003,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2002,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2001,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2000,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1999,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1998,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1997,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1996,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1995,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1994,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1993,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1992,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1991,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1990,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1989,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1988,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1987,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1986,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1985,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1984,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1983,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,1982,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2022,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2021,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2016,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2015,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2010,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2017,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2012,NA,East Asia & Pacific,High income
New Caledonia,NC,NCL,2011,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,2020,45354.1561628727,East Asia & Pacific,High income
New Zealand,NZ,NZL,2017,42243.5084459397,East Asia & Pacific,High income
New Zealand,NZ,NZL,2022,53647.3428142934,East Asia & Pacific,High income
New Zealand,NZ,NZL,2021,47996.6798818463,East Asia & Pacific,High income
New Zealand,NZ,NZL,2018,42527.2784103301,East Asia & Pacific,High income
New Zealand,NZ,NZL,2013,36262.704728265,East Asia & Pacific,High income
New Zealand,NZ,NZL,2012,33054.8936751088,East Asia & Pacific,High income
New Zealand,NZ,NZL,2011,32738.9884445601,East Asia & Pacific,High income
New Zealand,NZ,NZL,2010,31292.9527570392,East Asia & Pacific,High income
New Zealand,NZ,NZL,2009,30756.2239617129,East Asia & Pacific,High income
New Zealand,NZ,NZL,2008,29895.6451662949,East Asia & Pacific,High income
New Zealand,NZ,NZL,2007,29353.5006283723,East Asia & Pacific,High income
New Zealand,NZ,NZL,2006,27744.0617198326,East Asia & Pacific,High income
New Zealand,NZ,NZL,2005,25677.4190803252,East Asia & Pacific,High income
New Zealand,NZ,NZL,2004,25096.6858778485,East Asia & Pacific,High income
New Zealand,NZ,NZL,2003,23987.3688944924,East Asia & Pacific,High income
New Zealand,NZ,NZL,2002,23306.2795376277,East Asia & Pacific,High income
New Zealand,NZ,NZL,2001,22521.0409382492,East Asia & Pacific,High income
New Zealand,NZ,NZL,2000,21500.629289809895,East Asia & Pacific,High income
New Zealand,NZ,NZL,1999,20579.365916514,East Asia & Pacific,High income
New Zealand,NZ,NZL,1998,19319.9835645765,East Asia & Pacific,High income
New Zealand,NZ,NZL,1997,19127.3004126074,East Asia & Pacific,High income
New Zealand,NZ,NZL,1996,18441.6345459801,East Asia & Pacific,High income
New Zealand,NZ,NZL,1995,17885.3537056542,East Asia & Pacific,High income
New Zealand,NZ,NZL,1994,17111.1505208986,East Asia & Pacific,High income
New Zealand,NZ,NZL,1993,15964.2562442835,East Asia & Pacific,High income
New Zealand,NZ,NZL,1992,14937.4543136692,East Asia & Pacific,High income
New Zealand,NZ,NZL,1991,14560.4500543414,East Asia & Pacific,High income
New Zealand,NZ,NZL,1990,14871.4551034056,East Asia & Pacific,High income
New Zealand,NZ,NZL,1989,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1988,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1987,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1986,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1985,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1984,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1983,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1982,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1981,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,1980,NA,East Asia & Pacific,High income
New Zealand,NZ,NZL,2019,45197.5263876332,East Asia & Pacific,High income
New Zealand,NZ,NZL,2014,37331.3155732447,East Asia & Pacific,High income
New Zealand,NZ,NZL,2016,39988.9250855472,East Asia & Pacific,High income
New Zealand,NZ,NZL,2015,37578.02761327,East Asia & Pacific,High income
Nicaragua,NI,NIC,2018,5935.16693631386,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2019,5981.10876431466,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2016,5882.36645219746,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2015,5448.89226010317,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2014,5067.74639018687,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2013,4710.57243158513,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2012,4507.94302866696,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2011,4324.71007244238,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2010,4042.22071276517,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2009,3879.66988190397,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2008,4044.37612184283,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2007,3891.49984972345,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2006,3657.96749691494,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2005,3455.99273667007,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2004,3255.48515859924,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2003,3046.1086825849,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2002,2948.22979847883,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2001,2916.55168323761,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2000,2806.25937937345,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1999,2672.49228436112,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1998,2497.44940017119,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1997,2417.98618298174,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1996,2324.78174247433,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1995,2187.03441961012,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1994,2064.16920957975,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1993,1997.71247648842,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1992,2002.63909596783,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1991,1995.07739244574,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1990,1978.56634185883,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1989,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1988,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1987,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1986,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1985,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1984,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1983,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2022,7796.69362034144,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2021,7119.16923360042,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2020,6274.09456741388,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1980,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,2017,6225.34702574846,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1982,NA,Latin America & Caribbean,Lower middle income
Nicaragua,NI,NIC,1981,NA,Latin America & Caribbean,Lower middle income
Niger,NE,NER,2021,1585.59922021188,Sub-Saharan Africa,Low income
Niger,NE,NER,2015,1172.19178758955,Sub-Saharan Africa,Low income
Niger,NE,NER,2014,1161.32515723793,Sub-Saharan Africa,Low income
Niger,NE,NER,2017,1208.14609955266,Sub-Saharan Africa,Low income
Niger,NE,NER,2016,1188.55709229837,Sub-Saharan Africa,Low income
Niger,NE,NER,2011,1064.41917390361,Sub-Saharan Africa,Low income
Niger,NE,NER,2010,1057.51100257385,Sub-Saharan Africa,Low income
Niger,NE,NER,2013,1137.76904129571,Sub-Saharan Africa,Low income
Niger,NE,NER,2012,1161.78908289767,Sub-Saharan Africa,Low income
Niger,NE,NER,2022,1839.96909675903,Sub-Saharan Africa,Low income
Niger,NE,NER,2006,935.175329354286,Sub-Saharan Africa,Low income
Niger,NE,NER,2005,888.304262543839,Sub-Saharan Africa,Low income
Niger,NE,NER,2004,832.125196599523,Sub-Saharan Africa,Low income
Niger,NE,NER,2003,836.978440593236,Sub-Saharan Africa,Low income
Niger,NE,NER,2002,832.469364409205,Sub-Saharan Africa,Low income
Niger,NE,NER,2001,809.387186909375,Sub-Saharan Africa,Low income
Niger,NE,NER,2000,764.28188514316,Sub-Saharan Africa,Low income
Niger,NE,NER,1999,783.183877091627,Sub-Saharan Africa,Low income
Niger,NE,NER,1998,801.046939699916,Sub-Saharan Africa,Low income
Niger,NE,NER,1997,745.105523925628,Sub-Saharan Africa,Low income
Niger,NE,NER,2009,998.792501504778,Sub-Saharan Africa,Low income
Niger,NE,NER,2008,1010.43184621169,Sub-Saharan Africa,Low income
Niger,NE,NER,2007,954.892280110555,Sub-Saharan Africa,Low income
Niger,NE,NER,1993,742.107180797027,Sub-Saharan Africa,Low income
Niger,NE,NER,1992,745.804310107439,Sub-Saharan Africa,Low income
Niger,NE,NER,1991,737.528921327671,Sub-Saharan Africa,Low income
Niger,NE,NER,1990,739.108850974286,Sub-Saharan Africa,Low income
Niger,NE,NER,1989,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1988,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1987,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1986,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1985,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1984,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1996,745.81084401481,Sub-Saharan Africa,Low income
Niger,NE,NER,1995,756.545588583376,Sub-Saharan Africa,Low income
Niger,NE,NER,1994,747.575677676837,Sub-Saharan Africa,Low income
Niger,NE,NER,1981,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1980,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,2020,1496.83350023022,Sub-Saharan Africa,Low income
Niger,NE,NER,2019,1419.16805070193,Sub-Saharan Africa,Low income
Niger,NE,NER,2018,1275.99643935327,Sub-Saharan Africa,Low income
Niger,NE,NER,1982,NA,Sub-Saharan Africa,Low income
Niger,NE,NER,1983,NA,Sub-Saharan Africa,Low income
Nigeria,NG,NGA,2018,5083.17233102207,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2017,4996.89472791886,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2019,5362.40830757561,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2014,5252.15094956758,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2013,4973.78527551768,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2016,5022.33326703982,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2015,5189.45397195461,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2010,4474.60705075023,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2009,4209.21853192942,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2008,3981.65811697837,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2007,3762.20346362528,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2006,3533.04684735719,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2005,3322.01419839354,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2004,3111.1401597167,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2003,2851.04398807213,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2002,2677.28601987647,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2001,2349.44185628576,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2000,2229.06577778458,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2012,4737.10674439825,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2011,4676.40815119281,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1997,2123.23617310358,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1996,2081.16301762663,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1995,2013.40021990715,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1994,2026.21200884551,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1993,2074.60413066968,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1992,2124.22338764636,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1991,2037.76751010546,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1990,2016.63424677759,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1989,NA,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1988,NA,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1987,NA,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1999,2131.83993094123,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1998,2145.70603220994,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1983,NA,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,1982,NA,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2022,5948.72614706809,Sub-Saharan Africa,Lower middle income
Nigeria,NG,NGA,2021,5491.70034068297,Sub-Saharan Africa,Lower middle income
